item_id,identity,team_path,collection_before,collection_after,stable_key_before,stable_key_after,applied
43278,paises/brasil/gremio/2018.htm#editorial:hx001:table-156:description-table-165,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/09_18,item:60d004162f573ea9226a020ae9ef0af9be4fa35effc6d8852ece3cb5a78637cb,item:28e54b63f8d610d911734f906cc44663408b256761e32c5e6dab88bc8c5d6dc2,TRUE
43279,paises/brasil/gremio/2018.htm#editorial:hx001:table-174:description-table-183,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/10_18,item:13958c556b4958971b675175bb3c5dd8e9bc13430b36f328b07e3de06f000224,item:b2bce9f80f6dab6c99cb89322a395aba12fd3c7593df132111dd0690d5efcdfc,TRUE
43280,paises/brasil/gremio/2018.htm#editorial:hx001:table-192:description-table-201,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/01_19,item:2b3f6735a5b3213fea152acfc4a0b70264ba00c5a062c3667f32e205a12f4a7b,item:b16f725bca3677af9f8dfbe883b034060cf3daf931e9bdb00ad6ad4b100cc663,TRUE
43282,paises/brasil/gremio/2018.htm#editorial:hx001:table-228:description-table-237,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/08_18,item:9c51f55c5a0eb0385d056db80e58480c25d71322b818ad2247317f79d117467d,item:10cdfb52961f9d5c6965c32a134197a0b926c0942097b8f3a4514b9fa057f437,TRUE
43283,paises/brasil/gremio/2018.htm#editorial:hx001:table-246:description-table-255,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/10_18,item:3846b1e118c66e6ba04c8ab115e71db69f431c4adbdd812b74abab72b7b9e888,item:15db30088c983c9924c96c26e0007dfaeb07ea98d23f7b9d5b2c94618f7ebaba,TRUE
43284,paises/brasil/gremio/2018.htm#editorial:hx001:table-264:description-table-273,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/04_20,item:a11d7ea60f216e85b2e29d26cbd8e5538927c3f3d38a5694ccbe701059036fe3,item:b223c30497bf765cc99b22398ac7847ed9e2ae831c878c382f90f712a522e5fd,TRUE
43285,paises/brasil/gremio/2018.htm#editorial:hx001:table-282:description-table-291,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/11_21,item:206b0ade7ad86adbc2225ac53b6df3080741357b19222ecb6ca058d31acd216b,item:2689616af3cc05c25b90b94acb02c1964bcf74162cc70a6bc8ced3dcec62b999,TRUE
43286,paises/brasil/gremio/2018.htm#editorial:hx001:table-300:description-table-309,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/11_21,item:d9b6f54a3d17d6754912dc989d8c820660cbb9246f1bf00fab8fa6a3d841f9ca,item:b4d6b5b2cda5170ff0bdf6b37b604e2faf0703dfd5196d5f998569d4b7211013,TRUE
43289,paises/brasil/gremio/2018.htm#editorial:hx001:table-354:description-table-363,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/10_18,item:6231ab8ac38aadfb7ac28e917adcdf27cb37c295f7a9f76c2b9304293e7782ca,item:83a87468845c22c44d44482a0eaf1995f069f82d6dc1f5aa0cf9d11b867d61b4,TRUE
43290,paises/brasil/gremio/2018.htm#editorial:hx001:table-372:description-table-381,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/10_18,item:a9a2c83abbf674c96f8da72042a8888e975eab83fdcae66684b5c3a74ae3d197,item:7314d7f687ee3c2304535f901ac8cd8ef4b75142c77ce93b0d75c71b38378f8d,TRUE
43291,paises/brasil/gremio/2018.htm#editorial:hx001:table-390:description-table-399,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/01_19,item:199c3e96327b7c38ebfebd264939791edc9de89d37cb3a54e543583ed190e057,item:66e4001af837086f8f73ae65b29c952c6515fc95c2dd256ce2b16d38e21145a9,TRUE
43292,paises/brasil/gremio/2018.htm#editorial:hx001:table-408:description-table-417,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/01_19,item:535a0a866c25d677332cb27885f1501833cff3fa96ac3fd49cf1f6dc3427ea34,item:57dd3df816043ce181f5c2a51f3680e80c33014d6360e13e15779372ba36b2f3,TRUE
43293,paises/brasil/gremio/2018.htm#editorial:hx001:table-426:description-table-435,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/09_18,item:9b4988775ba0892484002a9375b34dbe46cc9f1b59ccdb3225374759efa9a002,item:b8eb69bbc4f6f0e94e382a4bbc167191ee14fbd2b0e97e86990047972165e255,TRUE
43294,paises/brasil/gremio/2018.htm#editorial:hx001:table-444:description-table-453,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/01_19,item:1f1ad8cd1995e8e699fff51b2e32d04b5e6d382e9179069f5c97001882eac3b5,item:8b220542bb3705c40ecce44864a0cef41fd208523f3cf4dadf535ddc3df04202,TRUE
43297,paises/brasil/gremio/2018.htm#editorial:hx001:table-498:description-table-507,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/03_19,item:13595bd5adf805b32eaeaf8bd1cd9ecb88ea99caef6314d949a41e1ce1f8c778,item:51a9750baa37f22bab457cae66a4fa1d6a39ebc00cef7c9509902959f7c32227,TRUE
43298,paises/brasil/gremio/2018.htm#editorial:hx001:table-516:description-table-525,paises/brasil/gremio,camisas/brasil/gremio/07_18,camisas/brasil/gremio/08_18,item:30c66fc410930cf015a50eb5223bf5d98b057ac65f234abf1ae2ee29ca93c691,item:dacaf743316518404a0572fcfb41e204af80df97a23301ee0b163db39a2fe11e,TRUE
43301,paises/brasil/gremio/2019.htm#editorial:hx001:table-47:description-table-56,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:55f52cdbac89ce841d9ebd572ba8c1385a67410734af40f8c1bab8abbbba4989,item:533c7f60f25e50810a964d01ca4fe148a267f1acd3eb4b5d5a7a38477e129be7,TRUE
43302,paises/brasil/gremio/2019.htm#editorial:hx001:table-65:description-table-74,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:94b12a35cdadc52b1c165ad1dcedf8121f1fd045527d4cb9f610b642f89f6b32,item:4f8addcf37aa3f671358f4b979e506ac29e1c52a3e96b013a20398c94ec60c4d,TRUE
43303,paises/brasil/gremio/2019.htm#editorial:hx001:table-83:description-table-92,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:5ef04b253be32b59a8fa4e8466f704817af268091988ad0b6cae7586e37f722b,item:abd0054276536c4c4448bb6fff9a6b4c7d88359e27cb5d1eb9470fee1a6f34ee,TRUE
43304,paises/brasil/gremio/2019.htm#editorial:hx001:table-101:description-table-110,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:9840110379c7f9b548abb6967b0ff649d50d4f6aa5bbb0b6dc01ff7368a526df,item:73009f061b111dfc52cfa62c4d32aeb2b212dc864fab520773e8acc4e3c53a91,TRUE
43305,paises/brasil/gremio/2019.htm#editorial:hx001:table-119:description-table-128,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:e7974ba04d502e9916acf90f40e2002771424f8ca2632a608d66c274776a2c5c,item:36ea272e432c7085f758e54188cc549fd356b350295ef8977aa178b8449f4a85,TRUE
43306,paises/brasil/gremio/2019.htm#editorial:hx001:table-137:description-table-146,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:834611628fd7d1539cfc5d4090c1ee0c403df04448ddad8232a4185b076e2890,item:8b341f0fb873891d33e76c2649b19fad8d358b8f4748fbfa44c43c31b49d562b,TRUE
43307,paises/brasil/gremio/2019.htm#editorial:hx001:table-155:description-table-164,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:6f30e9197f551cbcadb6a937142ad0f5b75ae320d28fa50da8b070f05c687ac6,item:67f983f313d2b0092de31b0c8564023f21c2da833746d2d304aa48b85aa0ba74,TRUE
43308,paises/brasil/gremio/2019.htm#editorial:hx001:table-173:description-table-182,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:fed129eeaf4d96fd2b3ffbb7470fd5ca83c8de253ffd48344d862feb4eff1eac,item:1d0c05aca5d4eb4876eb84a333b9a1781ae83cd1923c1d0283948e24eaf1abcf,TRUE
43309,paises/brasil/gremio/2019.htm#editorial:hx001:table-191:description-table-200,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:51ac19c8efec6e930f51a4bd9d727b5b7b288ff2a2374391ef61195740fd8781,item:6f4d60388d4146aec1d69d5fc67265eb41f19a189c64f6968c6365f99390a17b,TRUE
43311,paises/brasil/gremio/2019.htm#editorial:hx001:table-227:description-table-236,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:b7c2cce734349bdbf084db63c985b5bf92514342d39e8683ac7ef6d91ed1bc72,item:8e5db7262ce86e9ffc15eb48d66321a14e1861a11de257e2a88051c2f15e7a14,TRUE
43312,paises/brasil/gremio/2019.htm#editorial:hx001:table-245:description-table-254,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:dfb8326bcdf490d25564180bc62539bc24cfa2ce3f5e85b985fbe4cb72608568,item:dae4700aadeb128060ff1bfd9abdb6251e2f2dbd71bdae1975cffb547d7545de,TRUE
43313,paises/brasil/gremio/2019.htm#editorial:hx001:table-263:description-table-272,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:caa3ff399d6a6efe9ac814a30358bfdd64be27f88293dece8acaedefb0087103,item:78c1c073a3dba5d28944e54c77aa4a41aeefa73736a0d95a4bd688f5cf907358,TRUE
43314,paises/brasil/gremio/2019.htm#editorial:hx001:table-281:description-table-290,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/03_20,item:1629488073e30a3aff2613fe2212f2516b94a52f1cf0dfb07402f592f5743197,item:1b3ed6f2bc6233180e9ef38f625fb465f3f7ec635dec2f19c3c6c84e8d0986cd,TRUE
43315,paises/brasil/gremio/2019.htm#editorial:hx001:table-299:description-table-308,paises/brasil/gremio,camisas/brasil/gremio/07_19,camisas/brasil/gremio/01_20,item:d790351ad7c40a9011cedeae1e89d0ca8f1968f866aab1a872f70afe19d87cf4,item:3ffabf0c85908abd0b79995bd963353e2aec8d4516bd4846751b0140629a7bc2,TRUE
43321,paises/brasil/gremio/2023.htm#editorial:hx001:table-29:description-table-38,paises/brasil/gremio,camisas/brasil/gremio/09_24,camisas/brasil/gremio/03_25,item:eb295b711a89bb472586c05f42e9bfe58b64d4c50e54e25d9fdb779905a5cb01,item:b5d6b0d8248c779a0f2f8f0aa69b00f32883d192d84eaf41170c377cf7214619,TRUE
43322,paises/brasil/gremio/2023.htm#editorial:hx001:table-47:description-table-56,paises/brasil/gremio,camisas/brasil/gremio/09_24,camisas/brasil/gremio/03_25,item:04c2727f78d8d58bccfad8c4d0087e3af7243753a4a9e31c3a0ca69786e988aa,item:0e8183943320e656f4840daf2fa26f9e375f36b9b95c2f716a26c63a12cb9560,TRUE
43352,paises/brasil/internacional/1987.htm#editorial:hx001:table-30:description-table-39,paises/brasil/internacional,camisas/brasil/internacional/12_11,camisas/brasil/internacional/04_14,item:4ded8a4cc94f81d3053ace975bfb7debf2d63e7053e078eed0fc4f1de17fff2e,item:20709150162a78c0a7156b2ae4671211385ee1222bf141b590be807e64b50601,TRUE
43366,paises/brasil/internacional/2014.htm#editorial:hx001:table-35:description-table-44,paises/brasil/internacional,camisas/brasil/internacional/06_14,camisas/brasil/internacional/03_15,item:48f5d4bd5fb30a17b6bc59953b09e271c846d308467b9079d67b06031f21b347,item:04a3ebf7e508a297263e27d1f3dd2302b5b248c5cf9dca86b36a10407362dbc5,TRUE
43367,paises/brasil/internacional/2014.htm#editorial:hx001:table-55:description-table-64,paises/brasil/internacional,camisas/brasil/internacional/06_14,camisas/brasil/internacional/03_15,item:176a039749499ca882fd3d3e7910cce50037c6e2c878f0fe958985e2f7d6352c,item:81a10534960688609633fc4698cff04a2b9c64a0d8841af3d3c87662313d21e1,TRUE
43369,paises/brasil/internacional/2015.htm#editorial:hx001:table-31:description-table-40,paises/brasil/internacional,camisas/brasil/internacional/04_15,camisas/brasil/internacional/05_15,item:2df61e7cd5fb97de184d74b84f1c41132bbee1ec165904849c4485d50465e3de,item:5f6d06b288af22071216bf84c13a230e57bea1d8109960296e2d038d20445a83,TRUE
43370,paises/brasil/internacional/2015.htm#editorial:hx001:table-51:description-table-60,paises/brasil/internacional,camisas/brasil/internacional/04_15,camisas/brasil/internacional/03_16,item:1c52532d584dc892fd61a790bd53701f61b0d6215f9572e4f3435124568bc65f,item:834a1c9c3f85c7388dff04b15ce6053d19b8325d5e040128e454ba8d970401d5,TRUE
43371,paises/brasil/internacional/2015.htm#editorial:hx001:table-71:description-table-80,paises/brasil/internacional,camisas/brasil/internacional/04_15,camisas/brasil/internacional/03_16,item:29ee1eb9a1dfe8d2689cfda3f1111a7b00cbd2be5a0e2ead5aefa85c1463eda4,item:6f303e5e9cacb4e1cc07884168ceb8068f65a511c3cd7b87593e4fcaee3888f9,TRUE
43373,paises/brasil/internacional/2015.htm#editorial:hx001:table-111:description-table-120,paises/brasil/internacional,camisas/brasil/internacional/04_15,camisas/brasil/internacional/03_16,item:82ade99e5fec9076320ffa4b419b1e761611cd3d911bf1b26975f2159c967a3d,item:fa0b6b85bab673775df618947bd720bb7c99058c685330293637de1ed2892573,TRUE
43377,paises/brasil/internacional/2016.htm#editorial:hx001:table-51:description-table-60,paises/brasil/internacional,camisas/brasil/internacional/03_17,camisas/brasil/internacional/11_17,item:33dea30044a7619ede97f5cb29973b23057f59d77760aab7db6261656ead6130,item:3f22f44aa28befcfc8443876256080ddf78caa13450f64ef8d6c7529fe6169c5,TRUE
43380,paises/brasil/internacional/2016.htm#editorial:hx001:table-111:description-table-120,paises/brasil/internacional,camisas/brasil/internacional/03_17,camisas/brasil/internacional/11_17,item:c2c0a35dcd508afd0422538f075ebd0ef24db27e23796af3b545920a57f503f3,item:3c3ac852f06f52ddc7fc0b93d6f7169d12a3df0033a527a7b63bead790dad82c,TRUE
43385,paises/brasil/internacional/2021.htm#editorial:hx001:table-31:description-table-40,paises/brasil/internacional,camisas/brasil/internacional/07_22,camisas/brasil/internacional/01_24,item:73bcd27b42ebaeda25ea84765fdfd849989f7f1ce2825884e9b2688f38c97365,item:61b3268749822fcebf1c8df3c2c63bb7b18f7011dd8a0bbd4806f0b88f640789,TRUE
43392,paises/brasil/londrina/1977.htm#editorial:hx001:table-32:description-table-39,paises/brasil/londrina,camisas/brasil/londrina/04_21,camisas/brasil/londrina/11_21,item:73842f196ed115b509c49f9c7e6dc1bcc612d5ebc470c338ba4ff75c1dcd15d5,item:51970546337070ded67670cf804d04cf1cc5c4136553897152b92944fed7c328,TRUE
43451,paises/brasil/palmeiras/2013.htm#editorial:hx001:table-125:description-table-134,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_17,camisas/brasil/palmeiras/04_16,item:2c2010bb67b52f816af2c473b4e06c75e0da8d13fc7d3871ad5e33937ebdf85f,item:ae81fe6bcfe2a1906d12ef7473dae10b0b7b26591646d9a760a7edc204ab2090,TRUE
43455,paises/brasil/palmeiras/2015.htm#editorial:hx001:table-49:description-table-58,paises/brasil/palmeiras,camisas/brasil/palmeiras/01_16,camisas/brasil/palmeiras/03_16,item:add479426113da9797340efb6a72af59abf608fc234a36a52e78f9e843cabf80,item:fb0da09ffd31d827ca149785eb267528dc2ee8ceded4069163ed9f483f209678,TRUE
43456,paises/brasil/palmeiras/2015.htm#editorial:hx001:table-68:description-table-77,paises/brasil/palmeiras,camisas/brasil/palmeiras/01_16,camisas/brasil/palmeiras/04_16,item:619d9b22416e80bf81a217579b7689c09e331e8d909b64d2a8db78d477e9971d,item:befe2e8b837837424db405d9af8872de4f635973ce20c7f8a63d4169dd0dcf54,TRUE
43457,paises/brasil/palmeiras/2015.htm#editorial:hx001:table-88:description-table-97,paises/brasil/palmeiras,camisas/brasil/palmeiras/01_16,camisas/brasil/palmeiras/03_16,item:857ffa40d955bfd88f3d3540af81150beca3d97eb9f62d2a2f45d1385a1a4084,item:809590b6e66cf1de791624035c2b2ffa8681fac1c150e696ee3029e308ce2f33,TRUE
43458,paises/brasil/palmeiras/2015.htm#editorial:hx001:table-107:description-table-116,paises/brasil/palmeiras,camisas/brasil/palmeiras/01_16,camisas/brasil/palmeiras/03_16,item:2ee89dc60eb9c93c36f44c9a58d04b390fb5adcebdaa061d7fbb8b8f44afb785,item:f256f56575a9467625b07ead90b88808582365dc33dc3d6da4200903e5334b5d,TRUE
43462,paises/brasil/palmeiras/2015.htm#editorial:hx001:table-184:description-table-193,paises/brasil/palmeiras,camisas/brasil/palmeiras/01_16,camisas/brasil/palmeiras/05_15,item:eba93e654efe51454d88b5c07ceb9683377d374b9211cc2ac0adca2e621e0ca2,item:26220240ff5b06463df8bf7c8993015ce35f792c7222c8da3d8a34af6925f3e1,TRUE
43463,paises/brasil/palmeiras/2015.htm#editorial:hx001:table-203:description-table-212,paises/brasil/palmeiras,camisas/brasil/palmeiras/01_16,camisas/brasil/palmeiras/04_16,item:4d37660ea8bf863f1656d27b8b8f63f2b257a9afcc3c3c2ec24540e2bb3e03a3,item:e47948f020c77628ff68e7befaf86a79825640e7fa80961cf7a6e6d41010ec68,TRUE
43470,paises/brasil/palmeiras/2016.htm#editorial:hx001:table-131:description-table-140,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_17,camisas/brasil/palmeiras/02_17,item:ea793d714e72905650eb71dc92d79ce4371dee4137a9e1c25e8ab6100f09d2c1,item:b3f9a5fcf2d84e50f69d09e4b83d7efe2e8577252fc01f9f14b373cd16a5b2fd,TRUE
43471,paises/brasil/palmeiras/2016.htm#editorial:hx001:table-150:description-table-159,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_17,camisas/brasil/palmeiras/02_17,item:096031684dcbc723f6864a804ac23095db8ed40935eefc7b8cba5a37e97f04f3,item:b89840296740b03ff60f9c88b090719b4c0453e060b34133884496966b40a408,TRUE
43472,paises/brasil/palmeiras/2016.htm#editorial:hx001:table-169:description-table-178,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_17,camisas/brasil/palmeiras/03_17,item:8d7fbea7a75e7ad5ce9a8c02bccf033cb5e273c50aaf97765d1904fa90f357a9,item:80e9c2a9a441658dee35747f2da674702a77673f38798babfe12d46acfaee992,TRUE
43473,paises/brasil/palmeiras/2016.htm#editorial:hx001:table-188:description-table-197,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_17,camisas/brasil/palmeiras/03_17,item:ae7836aa51a43a022609c0b5e6c7d89779a9bd302608602502d8140ba3feed9a,item:2ae66231dbb5a45ad18b71df5edcdbb9d65048b1f9275ac15b440f912824ed01,TRUE
43474,paises/brasil/palmeiras/2016.htm#editorial:hx001:table-207:description-table-216,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_17,camisas/brasil/palmeiras/11_17,item:64e4027624faca717db60e254e05503069b667cf2d8d6a7fac290f93e647f989,item:26381d641540e8ebc0b44b75fa18b372c1af385e99ea2573f100855ac5e48fb7,TRUE
43477,paises/brasil/palmeiras/2017.htm#editorial:hx001:table-49:description-table-58,paises/brasil/palmeiras,camisas/brasil/palmeiras/08_17,camisas/brasil/palmeiras/11_17,item:7d86ec7684bafd26a73428aceec75520e79931dc66254843392d99bbaa5259bb,item:e9f601119582d08c7a3e4d8e50abe377fa3be5fdaeede16ea27974ed70cba405,TRUE
43478,paises/brasil/palmeiras/2017.htm#editorial:hx001:table-68:description-table-77,paises/brasil/palmeiras,camisas/brasil/palmeiras/08_17,camisas/brasil/palmeiras/01_20,item:841679644b9a473bcd246147650dc6c7fd0b5454c41e51ba029fcdcc433afa17,item:d9a79d3ff9ef691cc0361c992a5f5d9436e1e86021d0454876e42c8185c5c4d5,TRUE
43479,paises/brasil/palmeiras/2017.htm#editorial:hx001:table-87:description-table-96,paises/brasil/palmeiras,camisas/brasil/palmeiras/08_17,camisas/brasil/palmeiras/11_17,item:4415057336ce6635c935ee57327df9e95d412d7af0af5ab4a1f272ad092d7e6b,item:2b9640bf7c95f67a5ddd121c57d02eb8fb88f3e6bf0a927c12a5bc71205adc27,TRUE
43481,paises/brasil/palmeiras/2017.htm#editorial:hx001:table-125:description-table-134,paises/brasil/palmeiras,camisas/brasil/palmeiras/08_17,camisas/brasil/palmeiras/01_18,item:36c2b7f0e822ee02ab7c3108add7ecce6a5bf129eea135ce66ebc574b4b45dba,item:54fa4df45736be85ac4c66b4e628d6e9e491b0ac5294e511a5b77b84258e5bc6,TRUE
43484,paises/brasil/palmeiras/2018.htm#editorial:hx001:table-51:description-table-60,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_18,camisas/brasil/palmeiras/08_18,item:ce65f8a2c044ffd580b4db38f800ba3531c7834044b52ffa46cd31ef724a2757,item:4dc04539d5a1aa49989555714725f7a3864b3ec32972590f3b3ac4aa0c38ab0c,TRUE
43485,paises/brasil/palmeiras/2018.htm#editorial:hx001:table-70:description-table-79,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_18,camisas/brasil/palmeiras/08_18,item:9d6440ab708bab732d19ecb1f8bef7d43150ae5c5e6875cb3775d8d9ae511000,item:cd18975ba6611ad01be681b4ebf57a6cac6627e23b3f218b17656bf6a33f152c,TRUE
43486,paises/brasil/palmeiras/2018.htm#editorial:hx001:table-89:description-table-98,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_18,camisas/brasil/palmeiras/09_18,item:a91c8a7f9a57a7c6c002ae1b660ca17223c5730520d28145faac740f5ae0ce79,item:a9c3433e4b9e7ff84bb59624a6f368c1cdb82f9b0c2a4727a83455b58a45cf68,TRUE
43488,paises/brasil/palmeiras/2018.htm#editorial:hx001:table-127:description-table-136,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_18,camisas/brasil/palmeiras/01_19,item:491b7abe9b1e7784a8196be307a00cecf84529ee1323bc26559901128d537969,item:f08a5169ecba96509a1c0f1a9487479137bce19301a20f4a160dbca89bd72b41,TRUE
43489,paises/brasil/palmeiras/2018.htm#editorial:hx001:table-146:description-table-155,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_18,camisas/brasil/palmeiras/11_21,item:7b0c8a73853734e91b134d5d6914c7f7ca0c4dd3e7d19c764550247dfcb9a9a4,item:2fc4693deb16b96ea6d8282f2f1d909afd28721622c7fa3c5396e800dd1c1b84,TRUE
43492,paises/brasil/palmeiras/2018.htm#editorial:hx001:table-203:description-table-212,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_18,camisas/brasil/palmeiras/01_20,item:8ee4af2d29e92efddc2fe346c8ffc32a5d0fa3dba231b899f0f56591b82391a8,item:c2752c26ef04c4b45f80528300a4fdd60050d067ab3a586e793e88a7439daf15,TRUE
43493,paises/brasil/palmeiras/2018.htm#editorial:hx001:table-222:description-table-231,paises/brasil/palmeiras,camisas/brasil/palmeiras/07_18,camisas/brasil/palmeiras/03_19,item:80f9d99ee83e816a3fb467408f5dff6f5e3ab1d72a2688557dc372ad6021f07d,item:090f2b6a2d9c04fcee1b3fb36da797663d46989eff7d4566618d142256c80b26,TRUE
